ID,Is_Product_Details_viewed,Session_Activity_Count,No_Items_Added_InCart,No_Items_Removed_FromCart,No_Cart_Viewed,No_Checkout_Confirmed,No_Checkout_Initiated ,No_Cart_Items_Viewed,No_Customer_Login,No_Page_Viewed,Customer_Segment_Type,Cart_Abandoned
Session_ID_2912,No,4,1,0,1,0,0,1,0,1,0,1
Session_ID_2913,No,45,0,0,1,2,2,2,0,4,0,0
Session_ID_2914,No,10,5,0,1,0,1,2,0,1,1,1
Session_ID_2915,No,5,0,0,3,0,1,0,0,1,0,1
Session_ID_2916,Yes,11,4,0,2,0,0,2,0,3,1,1
Session_ID_2917,No,7,1,0,1,0,1,1,0,3,0,1
Session_ID_2918,No,7,1,1,2,0,1,0,0,2,0,1
Session_ID_2919,No,12,6,1,1,0,1,1,0,2,1,1
Session_ID_2920,No,6,0,0,1,0,2,3,0,0,0,1
Session_ID_2921,Yes,13,2,2,1,0,0,3,0,5,2,1
Session_ID_2922,No,5,1,0,3,0,0,0,0,1,0,1
Session_ID_2923,No,17,4,0,0,1,2,9,0,0,1,0
Session_ID_2924,Yes,8,4,0,0,0,0,0,0,3,1,1
Session_ID_2925,No,27,8,10,2,1,1,2,1,1,2,0
Session_ID_2926,Yes,7,1,0,0,0,0,2,0,2,0,1
Session_ID_2927,No,5,0,0,0,0,1,0,0,4,0,1
Session_ID_2928,No,57,4,2,0,1,1,2,0,3,2,0
Session_ID_2929,No,10,0,0,5,1,1,0,0,1,0,0
Session_ID_2930,Yes,28,6,0,15,0,0,6,0,0,1,1
Session_ID_2931,No,6,1,0,2,0,1,0,0,2,0,1
Session_ID_2932,No,20,1,0,2,0,1,9,0,0,0,1
Session_ID_2933,No,7,2,0,2,0,1,0,0,2,0,1
Session_ID_2934,Yes,13,7,0,1,0,1,2,0,0,1,1
Session_ID_2935,No,9,2,0,3,0,0,3,0,0,0,1
Session_ID_2936,No,8,1,0,2,0,1,1,0,3,0,1
Session_ID_2937,No,6,1,0,1,0,1,0,0,3,0,1
Session_ID_2938,No,13,3,0,1,1,1,2,1,2,1,0
Session_ID_2939,No,6,0,0,1,0,2,3,0,0,0,1
Session_ID_2940,Yes,16,3,0,0,0,1,3,0,9,1,1
Session_ID_2941,Yes,10,6,0,0,0,0,1,0,3,1,1
Session_ID_2942,Yes,20,1,0,4,0,0,14,0,0,0,1
Session_ID_2943,Yes,30,5,3,2,0,0,7,0,11,2,1
Session_ID_2944,No,23,13,0,2,0,3,4,0,0,1,1
Session_ID_2945,Yes,4,1,1,1,0,0,0,0,1,0,1
Session_ID_2946,No,8,4,0,0,0,1,1,0,2,1,1
Session_ID_2947,Yes,29,16,0,1,0,1,4,1,4,1,1
Session_ID_2948,Yes,2,1,0,0,0,0,1,0,0,0,1
Session_ID_2949,No,3,0,0,1,0,0,1,0,1,0,1
Session_ID_2950,Yes,6,3,0,0,0,0,1,0,1,1,1
Session_ID_2951,No,17,3,0,3,0,1,2,0,4,1,1
Session_ID_2952,Yes,5,3,0,0,0,0,1,0,1,1,1
Session_ID_2953,No,12,0,0,1,0,0,1,0,1,0,1
Session_ID_2954,No,12,2,0,0,0,3,1,0,6,0,1
Session_ID_2955,No,24,9,0,3,0,1,2,0,4,1,1
Session_ID_2956,No,8,0,0,2,0,1,5,0,0,0,1
Session_ID_2957,Yes,7,3,0,1,0,0,1,0,1,1,1
Session_ID_2958,Yes,7,3,0,1,0,0,1,0,0,1,1
Session_ID_2959,Yes,12,1,0,1,0,1,1,0,5,0,1
Session_ID_2960,No,22,7,0,8,0,3,0,0,4,1,1
Session_ID_2961,No,15,7,1,3,0,1,1,0,2,1,1
Session_ID_2962,No,1,0,0,1,0,0,0,0,0,0,1
Session_ID_2963,No,9,1,0,0,1,1,2,1,3,0,0
Session_ID_2964,No,8,0,0,1,0,1,1,0,2,0,1
Session_ID_2965,No,15,4,1,3,0,3,0,0,4,1,1
Session_ID_2966,Yes,3,1,0,1,0,0,0,0,1,0,1
Session_ID_2967,No,18,8,0,2,0,0,5,0,0,1,1
Session_ID_2968,Yes,17,5,3,1,0,0,0,0,6,2,1
Session_ID_2969,No,10,2,0,3,0,2,1,1,0,0,1
Session_ID_2970,No,4,1,0,0,0,0,0,0,1,0,1
Session_ID_2971,No,10,4,0,0,0,0,1,0,3,1,1
Session_ID_2972,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_2973,No,9,2,0,1,0,0,3,0,2,0,1
Session_ID_2974,No,4,1,0,0,0,1,1,0,1,0,1
Session_ID_2975,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_2976,No,12,3,0,0,0,2,6,0,1,1,1
Session_ID_2977,No,28,4,6,9,1,3,0,0,5,2,0
Session_ID_2978,Yes,7,3,0,1,0,0,1,0,2,1,1
Session_ID_2979,No,20,4,6,0,0,0,2,0,4,2,1
Session_ID_2980,No,27,6,1,1,0,1,4,1,12,1,1
Session_ID_2981,No,18,2,0,1,0,3,12,0,0,0,1
Session_ID_2982,Yes,2,1,0,0,0,0,0,0,1,0,1
Session_ID_2983,Yes,3,1,0,0,0,1,0,0,0,0,1
Session_ID_2984,No,7,2,0,0,0,1,1,1,2,0,1
Session_ID_2985,Yes,5,1,0,1,0,0,1,0,1,0,1
Session_ID_2986,No,6,0,0,5,0,0,1,0,0,0,1
Session_ID_2987,No,12,6,0,1,0,1,2,0,2,1,1
Session_ID_2988,No,6,1,0,2,0,1,0,0,2,0,1
Session_ID_2989,No,5,0,0,1,0,0,1,0,1,0,1
Session_ID_2990,Yes,40,0,0,4,0,0,1,0,9,0,1
Session_ID_2991,No,17,5,2,1,1,2,2,1,3,2,0
Session_ID_2992,No,12,1,3,0,0,0,3,0,0,2,1
Session_ID_2993,No,19,4,2,1,1,3,0,1,5,2,0
Session_ID_2994,No,6,0,0,5,0,0,1,0,0,0,1
Session_ID_2995,No,13,2,2,1,0,2,2,1,3,2,1
Session_ID_2996,No,3,0,0,0,0,1,1,0,1,0,1
Session_ID_2997,No,6,1,0,0,0,1,3,0,1,0,1
Session_ID_2998,No,191,1,0,1,0,2,7,0,3,0,1
Session_ID_2999,No,11,1,0,0,0,1,7,0,0,0,1
Session_ID_3000,No,1,2,0,3,0,2,1,2,5,0,1
Session_ID_3001,No,26,8,5,2,0,0,2,0,6,2,1
Session_ID_3002,No,30,14,3,4,0,0,4,0,3,2,1
Session_ID_3003,No,1,2,1,1,0,3,0,0,2,0,1
Session_ID_3004,No,13,3,1,3,0,1,1,0,4,1,1
Session_ID_3005,No,5,1,0,1,0,1,2,0,0,0,1
Session_ID_3006,No,11,7,0,1,0,1,0,0,2,1,1
Session_ID_3007,No,5,0,0,0,0,1,4,0,0,0,1
Session_ID_3008,No,1,4,0,0,0,0,2,0,3,1,1
Session_ID_3009,No,8,4,0,1,0,0,1,0,1,1,1
Session_ID_3010,Yes,11,8,0,0,0,0,1,0,1,1,1
Session_ID_3011,Yes,17,3,1,2,1,2,1,0,6,1,0
Session_ID_3012,No,8,2,0,1,0,1,1,0,2,0,1
Session_ID_3013,Yes,11,1,0,0,1,1,2,1,4,0,0
Session_ID_3014,No,5,0,0,0,0,0,1,0,2,0,1
Session_ID_3015,Yes,10,2,0,2,0,3,1,0,2,0,1
Session_ID_3016,No,18,8,0,2,1,2,4,0,1,1,0
Session_ID_3017,No,5,1,0,1,0,2,1,0,0,0,1
Session_ID_3018,No,13,5,0,1,0,1,3,0,1,1,1
Session_ID_3019,No,15,3,2,1,2,1,1,1,3,2,0
Session_ID_3020,No,17,0,0,3,0,3,11,0,0,0,1
Session_ID_3021,No,12,7,0,0,0,1,1,0,3,1,1
Session_ID_3022,No,2,0,0,1,0,0,1,0,0,0,1
Session_ID_3023,No,20,2,0,1,0,0,4,0,7,0,1
Session_ID_3024,No,56,1,0,6,0,2,13,0,1,0,1
Session_ID_3025,Yes,6,4,0,0,0,0,1,0,1,1,1
Session_ID_3026,No,24,7,1,5,0,1,0,1,3,1,1
Session_ID_3027,No,12,1,0,3,0,2,1,1,4,0,1
Session_ID_3028,No,43,10,0,9,1,2,15,0,0,1,0
Session_ID_3029,Yes,17,2,0,0,0,0,3,0,9,0,1
Session_ID_3030,No,9,1,0,2,0,1,0,0,5,0,1
Session_ID_3031,No,9,1,0,0,0,3,3,0,2,0,1
Session_ID_3032,No,15,7,0,2,0,0,4,0,0,1,1
Session_ID_3033,No,21,0,0,3,0,0,4,0,2,0,1
Session_ID_3034,No,11,0,0,1,0,2,8,0,0,0,1
Session_ID_3035,Yes,6,3,0,1,0,0,2,0,0,1,1
Session_ID_3036,No,12,3,0,3,0,1,1,0,4,1,1
Session_ID_3037,Yes,17,0,0,2,0,0,1,0,5,0,1
Session_ID_3038,Yes,25,12,7,2,0,0,0,0,2,2,1
Session_ID_3039,Yes,4,1,1,1,0,0,0,0,1,0,1
Session_ID_3040,No,12,0,0,0,0,1,1,0,2,0,1
Session_ID_3041,No,7,1,0,0,1,1,1,1,1,0,0
Session_ID_3042,Yes,4,1,0,0,0,1,1,0,1,0,1
Session_ID_3043,No,37,11,8,11,0,1,1,0,5,2,1
Session_ID_3044,No,7,2,0,1,0,1,1,0,2,0,1
Session_ID_3045,Yes,13,4,0,0,0,0,1,0,5,1,1
Session_ID_3046,No,7,1,0,2,0,2,0,1,0,0,1
Session_ID_3047,Yes,26,7,6,5,0,1,4,0,1,2,1
Session_ID_3048,No,17,12,1,0,0,1,1,0,2,1,1
Session_ID_3049,No,23,0,0,3,2,2,15,0,1,0,0
Session_ID_3050,Yes,2,1,0,0,0,0,0,0,0,0,1
Session_ID_3051,Yes,36,8,10,3,0,0,3,0,4,2,1
Session_ID_3052,No,18,12,0,0,1,1,0,1,2,1,0
Session_ID_3053,No,11,6,0,0,0,1,1,0,2,1,1
Session_ID_3054,Yes,7,2,0,0,0,0,4,0,1,0,1
Session_ID_3055,No,25,8,0,3,1,4,1,1,5,1,0
Session_ID_3056,No,9,3,1,1,0,1,1,0,2,1,1
Session_ID_3057,No,14,0,0,2,0,1,0,0,1,0,1
Session_ID_3058,No,41,16,13,4,0,1,4,1,2,2,1
Session_ID_3059,Yes,7,0,0,1,0,0,0,0,2,0,1
Session_ID_3060,Yes,15,2,9,0,0,0,1,0,0,2,1
Session_ID_3061,No,6,1,0,1,0,1,0,1,2,0,1
Session_ID_3062,No,16,2,0,0,2,4,0,1,4,0,0
Session_ID_3063,Yes,28,12,0,3,0,1,10,0,0,1,1
Session_ID_3064,No,10,3,0,0,0,1,4,0,1,1,1
Session_ID_3065,Yes,28,0,0,1,0,0,3,0,6,0,1
Session_ID_3066,No,9,3,0,1,0,1,1,0,3,1,1
Session_ID_3067,No,12,3,1,1,0,0,2,0,4,1,1
Session_ID_3068,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_3069,No,25,7,3,7,0,1,3,0,3,2,1
Session_ID_3070,No,8,1,0,0,0,1,2,0,2,0,1
Session_ID_3071,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_3072,No,41,7,10,3,0,1,3,0,10,2,1
Session_ID_3073,Yes,15,4,0,0,0,4,3,0,0,1,1
Session_ID_3074,No,51,2,0,3,0,3,2,0,1,0,1
Session_ID_3075,No,12,7,1,0,0,1,1,0,2,1,1
Session_ID_3076,No,16,3,0,1,0,0,5,0,2,1,1
Session_ID_3077,No,8,0,0,0,1,1,1,0,2,0,0
Session_ID_3078,No,5,0,0,1,1,1,0,0,1,0,0
Session_ID_3079,No,2,0,0,1,0,0,1,0,0,0,1
Session_ID_3080,No,18,0,0,2,0,1,12,0,0,0,1
Session_ID_3081,No,31,0,0,4,0,0,3,0,9,0,1
Session_ID_3082,No,12,2,1,1,0,1,1,2,3,0,1
Session_ID_3083,No,44,20,2,4,0,2,5,1,9,2,1
Session_ID_3084,No,9,5,0,0,0,1,1,0,2,1,1
Session_ID_3085,No,7,2,0,4,0,0,0,0,1,0,1
Session_ID_3086,No,7,2,0,0,0,0,2,0,0,0,1
Session_ID_3087,No,15,8,0,0,0,3,3,0,1,1,1
Session_ID_3088,No,64,8,0,1,0,0,1,0,3,1,1
Session_ID_3089,Yes,20,2,1,0,0,1,4,0,9,0,1
Session_ID_3090,No,6,1,0,0,1,1,1,1,1,0,1
Session_ID_3091,No,5,1,0,1,0,0,0,0,2,0,1
Session_ID_3092,No,2,0,0,1,0,0,1,0,0,0,1
Session_ID_3093,No,10,3,0,3,0,1,2,0,0,1,1
Session_ID_3094,No,10,2,1,2,0,2,1,0,1,0,1
Session_ID_3095,Yes,6,0,0,0,0,1,4,0,0,0,1
Session_ID_3096,No,7,1,0,2,0,0,3,0,0,0,1
Session_ID_3097,No,11,1,5,2,1,1,0,0,1,2,0
Session_ID_3098,No,13,3,0,3,0,1,1,1,4,1,1
Session_ID_3099,No,23,11,4,2,1,1,2,1,0,2,1
Session_ID_3100,No,14,8,0,0,1,2,1,0,1,1,0
Session_ID_3101,No,13,8,1,1,0,0,1,0,2,1,1
Session_ID_3102,No,7,0,0,1,0,3,2,0,1,0,1
Session_ID_3103,Yes,10,1,0,2,0,0,6,0,0,0,1
Session_ID_3104,Yes,9,1,1,0,0,0,1,0,4,0,1
Session_ID_3105,Yes,33,4,0,9,1,4,7,0,4,1,0
Session_ID_3106,Yes,14,8,0,1,0,0,2,0,3,1,1
Session_ID_3107,No,41,0,0,9,1,2,5,0,8,0,0
Session_ID_3108,No,4,0,0,0,0,1,0,0,1,0,1
Session_ID_3109,Yes,4,0,0,0,0,0,0,0,0,0,1
Session_ID_3110,No,99,30,19,11,0,2,8,0,16,2,1
Session_ID_3111,Yes,22,13,0,2,0,1,0,1,4,1,1
Session_ID_3112,No,14,1,0,2,0,2,1,1,7,0,1
Session_ID_3113,Yes,2,1,0,0,0,0,0,0,0,0,1
Session_ID_3114,Yes,11,2,1,0,1,3,1,1,2,0,0
Session_ID_3115,No,5,0,0,0,0,1,4,0,0,0,1
Session_ID_3116,No,8,3,0,0,0,0,1,0,2,1,1
Session_ID_3117,No,10,5,0,1,0,1,1,0,2,1,1
Session_ID_3118,No,5,1,0,0,0,0,3,0,0,0,1
Session_ID_3119,No,19,10,4,1,0,1,1,0,2,2,1
Session_ID_3120,No,5,1,0,1,0,1,1,0,1,0,1
Session_ID_3121,No,3,0,0,0,0,2,1,0,0,0,1
Session_ID_3122,Yes,8,3,0,2,0,0,3,0,0,1,1
Session_ID_3123,No,19,1,0,3,0,4,11,0,0,0,1
Session_ID_3124,Yes,4,0,0,0,0,0,1,0,1,0,1
Session_ID_3125,No,7,1,0,0,1,2,1,0,1,0,0
Session_ID_3126,No,9,5,0,0,0,1,1,0,2,1,1
Session_ID_3127,No,8,0,0,4,0,2,0,0,1,0,1
Session_ID_3128,Yes,45,33,1,4,0,0,5,0,0,1,1
Session_ID_3129,No,2,0,0,0,0,2,0,0,0,0,1
Session_ID_3130,No,1,4,3,1,0,0,0,0,0,2,1
Session_ID_3131,No,11,3,0,1,1,1,1,1,2,1,0
Session_ID_3132,No,18,3,1,3,0,2,2,1,6,1,1
Session_ID_3133,No,51,2,0,1,0,0,18,0,24,0,1
Session_ID_3134,Yes,13,7,0,1,0,0,4,0,0,1,1
Session_ID_3135,No,10,0,0,1,0,0,3,0,2,0,1
Session_ID_3136,No,10,1,0,1,0,1,1,0,5,0,1
Session_ID_3137,No,6,0,0,1,0,2,2,0,1,0,1
Session_ID_3138,No,10,5,0,1,0,1,1,0,2,1,1
Session_ID_3139,No,21,0,0,3,0,1,1,0,13,0,1
Session_ID_3140,No,30,0,0,3,0,5,3,0,7,0,1
Session_ID_3141,No,9,0,0,1,0,1,0,0,3,0,1
Session_ID_3142,No,7,1,0,0,1,1,1,1,1,0,0
Session_ID_3143,No,9,1,2,2,0,0,1,0,3,0,1
Session_ID_3144,Yes,7,2,0,0,0,0,2,0,1,0,1
Session_ID_3145,Yes,17,5,2,1,0,0,6,0,2,2,1
Session_ID_3146,Yes,4,1,1,1,0,0,0,0,1,0,1
Session_ID_3147,No,68,18,42,3,0,0,2,0,2,2,1
Session_ID_3148,No,32,14,5,3,1,1,2,1,2,2,1
Session_ID_3149,No,7,1,0,1,1,3,0,1,0,0,0
Session_ID_3150,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_3151,Yes,9,1,0,3,0,2,3,0,0,0,1
Session_ID_3152,Yes,12,3,2,1,0,0,2,0,2,2,1
Session_ID_3153,No,10,6,0,0,0,1,1,0,2,1,1
Session_ID_3154,No,32,6,1,12,1,2,1,1,7,1,0
Session_ID_3155,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_3156,No,28,9,1,0,0,3,1,1,9,1,1
Session_ID_3157,Yes,31,9,2,4,0,0,4,0,10,2,1
Session_ID_3158,Yes,9,0,0,0,0,0,0,0,2,0,1
Session_ID_3159,No,29,3,0,2,1,1,0,1,2,1,0
Session_ID_3160,No,6,1,0,1,0,1,0,0,3,0,1
Session_ID_3161,No,3,0,0,0,0,1,0,0,2,0,1
Session_ID_3162,No,5,0,0,0,0,1,1,0,2,0,1
Session_ID_3163,No,9,0,0,0,0,0,2,0,4,0,1
Session_ID_3164,No,21,7,0,1,1,1,1,1,8,1,1
Session_ID_3165,No,3,0,0,0,1,1,0,1,0,0,0
Session_ID_3166,No,22,3,0,1,1,1,2,1,9,1,0
Session_ID_3167,No,14,2,2,2,0,1,1,0,5,2,1
Session_ID_3168,No,29,5,0,1,0,0,23,0,0,1,1
Session_ID_3169,No,52,7,3,1,0,2,3,2,8,2,1
Session_ID_3170,Yes,38,5,0,1,0,1,0,0,2,1,1
Session_ID_3171,No,17,5,6,0,0,1,1,0,3,2,1
Session_ID_3172,No,4,0,0,0,0,3,1,0,0,0,1
Session_ID_3173,No,9,0,0,0,0,3,2,0,4,0,1
Session_ID_3174,No,2,0,0,0,0,2,0,0,0,0,1
Session_ID_3175,No,55,1,0,2,0,0,23,0,0,0,1
Session_ID_3176,Yes,8,5,0,0,0,0,1,0,2,1,1
Session_ID_3177,No,12,4,0,0,0,2,3,0,1,1,1
Session_ID_3178,Yes,19,0,0,4,0,0,1,0,3,0,1
Session_ID_3179,Yes,9,1,0,0,0,0,3,0,3,0,1
Session_ID_3180,No,10,2,0,0,0,0,1,0,7,0,1
Session_ID_3181,No,3,0,0,2,0,0,0,0,1,0,1
Session_ID_3182,No,12,0,0,2,0,1,1,0,1,0,1
Session_ID_3183,Yes,10,4,4,0,0,0,1,0,0,2,1
Session_ID_3184,No,15,1,0,3,0,3,6,0,1,0,1
Session_ID_3185,No,11,0,0,2,0,1,1,0,2,0,1
Session_ID_3186,No,5,1,0,1,0,0,1,0,1,0,1
Session_ID_3187,Yes,9,2,0,2,0,0,4,0,1,0,1
Session_ID_3188,Yes,11,1,0,5,0,1,1,0,2,0,1
Session_ID_3189,No,25,4,0,7,0,1,1,0,4,1,1
Session_ID_3190,No,7,0,0,2,0,1,2,0,2,0,1
Session_ID_3191,No,16,5,5,2,0,1,1,0,1,2,1
Session_ID_3192,No,8,3,0,2,0,1,1,0,1,1,1
Session_ID_3193,No,4,0,0,1,0,1,0,0,2,0,1
Session_ID_3194,No,8,0,0,2,1,2,3,0,0,0,0
Session_ID_3195,No,10,1,0,0,0,0,1,0,2,0,1
Session_ID_3196,No,11,2,0,0,1,1,1,1,3,0,0
Session_ID_3197,Yes,26,4,4,4,0,0,4,0,6,2,1
Session_ID_3198,No,12,5,0,0,0,0,1,0,3,1,1
Session_ID_3199,No,18,10,0,4,0,0,2,0,2,1,1
Session_ID_3200,Yes,14,4,2,0,0,0,0,0,4,2,1
Session_ID_3201,No,29,0,0,1,1,1,1,0,1,0,0
Session_ID_3202,Yes,7,1,0,2,0,1,1,0,1,0,1
Session_ID_3203,Yes,11,2,0,0,0,0,3,0,5,0,1
Session_ID_3204,No,11,0,0,1,0,0,3,0,3,0,1
Session_ID_3205,Yes,28,13,0,2,0,2,5,0,2,1,1
Session_ID_3206,Yes,6,1,1,0,0,0,2,0,2,0,1
Session_ID_3207,No,7,1,0,1,0,1,1,0,3,0,1
Session_ID_3208,No,41,30,0,0,0,2,4,1,4,1,1
Session_ID_3209,Yes,6,3,0,0,0,0,1,0,0,1,1
Session_ID_3210,No,31,21,4,0,1,1,1,1,1,2,1
Session_ID_3211,No,7,2,0,1,1,1,1,0,0,0,0
Session_ID_3212,Yes,6,1,0,0,0,0,0,0,3,0,1
Session_ID_3213,No,5,0,0,0,0,0,0,0,2,0,1
Session_ID_3214,Yes,3,0,0,0,0,0,1,0,0,0,1
Session_ID_3215,Yes,2,0,0,0,0,0,0,0,1,0,1
Session_ID_3216,No,4,1,0,1,0,1,1,0,0,0,1
Session_ID_3217,No,10,0,0,0,0,0,1,0,3,0,1
Session_ID_3218,No,35,4,0,4,3,6,13,0,1,1,0
Session_ID_3219,Yes,20,10,6,1,0,0,1,0,0,2,1
Session_ID_3220,No,6,0,0,0,0,1,1,0,3,0,1
Session_ID_3221,No,6,1,0,2,0,1,0,0,2,0,1
Session_ID_3222,No,6,0,0,1,0,1,0,0,3,0,1
Session_ID_3223,No,17,0,0,4,0,3,3,0,1,0,1
Session_ID_3224,No,9,1,0,1,0,0,6,0,0,0,1
Session_ID_3225,Yes,19,5,10,0,0,0,1,0,2,2,1
Session_ID_3226,No,11,1,0,1,0,1,0,0,2,0,1
Session_ID_3227,No,42,8,5,0,0,0,5,0,16,2,1
Session_ID_3228,No,5,0,0,2,0,1,0,0,2,0,1
Session_ID_3229,No,10,4,0,0,0,3,1,0,0,1,1
Session_ID_3230,Yes,3,1,0,1,0,0,1,0,0,0,1
Session_ID_3231,Yes,3,1,0,1,0,0,1,0,0,0,1
Session_ID_3232,No,7,1,0,0,0,1,1,1,2,0,1
Session_ID_3233,No,15,7,0,1,0,1,2,1,1,1,1
Session_ID_3234,No,40,9,9,8,1,1,2,1,6,2,0
Session_ID_3235,No,9,3,0,1,0,0,2,0,1,1,1
Session_ID_3236,No,19,8,0,1,1,1,3,1,3,1,0
Session_ID_3237,No,7,3,0,0,0,1,1,0,2,1,1
Session_ID_3238,No,3,0,0,2,0,0,1,0,0,0,1
Session_ID_3239,No,12,4,2,0,0,0,2,0,3,2,1
Session_ID_3240,No,6,2,0,0,0,1,1,0,2,0,1
Session_ID_3241,No,28,0,0,6,4,4,14,0,0,0,0
Session_ID_3242,Yes,7,3,0,0,0,0,2,0,1,1,1
Session_ID_3243,Yes,18,3,0,3,0,0,7,0,3,1,1
Session_ID_3244,No,4,0,0,1,0,1,0,1,1,0,1
Session_ID_3245,No,8,2,0,0,0,2,2,0,2,0,1
Session_ID_3246,No,22,5,0,2,0,0,10,0,1,1,1
Session_ID_3247,No,12,0,0,1,0,1,0,0,10,0,1
Session_ID_3248,Yes,16,10,3,1,0,0,1,0,1,2,1
Session_ID_3249,No,26,5,2,3,0,0,1,0,7,2,1
Session_ID_3250,Yes,5,1,0,1,0,0,2,0,0,0,1
Session_ID_3251,No,5,1,0,1,0,1,2,0,0,0,1
Session_ID_3252,No,9,5,0,2,0,0,2,0,0,1,1
Session_ID_3253,No,1,0,0,1,0,0,0,0,0,0,1
Session_ID_3254,No,11,2,0,1,0,2,4,0,0,0,1
Session_ID_3255,No,6,0,0,1,1,1,0,0,3,0,0
Session_ID_3256,No,8,3,0,1,0,1,1,0,2,1,1
Session_ID_3257,No,8,3,1,0,0,0,1,0,2,1,1
Session_ID_3258,Yes,24,6,4,1,0,0,3,0,7,2,1
Session_ID_3259,No,6,1,0,2,0,1,0,0,2,0,1
Session_ID_3260,Yes,14,4,0,3,1,1,14,0,0,1,0
Session_ID_3261,No,14,6,0,1,0,2,1,0,2,1,1
Session_ID_3262,No,62,21,27,0,0,0,1,0,9,2,1
Session_ID_3263,No,51,41,0,2,0,1,2,1,3,1,1
Session_ID_3264,No,7,1,0,0,0,1,4,0,1,0,1
Session_ID_3265,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_3266,No,22,7,2,2,1,1,2,1,3,2,0
Session_ID_3267,No,12,3,1,0,0,0,1,0,7,1,1
Session_ID_3268,Yes,5,1,1,1,0,0,1,0,1,0,1
Session_ID_3269,Yes,16,8,6,0,0,0,1,0,1,2,1
Session_ID_3270,Yes,14,8,0,1,0,0,1,0,1,1,1
Session_ID_3271,Yes,5,3,0,0,0,0,1,0,0,1,1
Session_ID_3272,No,7,0,0,0,0,1,5,0,1,0,1
Session_ID_3273,No,6,0,0,1,1,1,0,0,3,0,0
Session_ID_3274,Yes,7,1,0,0,0,1,0,0,5,0,1
Session_ID_3275,No,5,1,0,1,0,2,1,0,0,0,1
Session_ID_3276,Yes,22,2,0,0,0,1,0,0,2,0,1
Session_ID_3277,No,40,12,19,0,0,2,1,0,4,2,1
Session_ID_3278,No,18,9,0,0,0,2,2,0,3,1,1
Session_ID_3279,No,14,2,1,2,1,1,0,1,6,0,1
Session_ID_3280,No,11,0,0,0,0,0,1,0,3,0,1
Session_ID_3281,No,22,0,0,1,0,0,6,0,0,0,1
Session_ID_3282,No,10,0,0,5,0,1,4,0,0,0,1
Session_ID_3283,Yes,5,0,0,0,0,0,1,0,2,0,1
Session_ID_3284,No,6,1,0,1,0,1,1,0,2,0,1
Session_ID_3285,No,4,0,0,1,0,1,0,0,1,0,1
Session_ID_3286,Yes,57,0,0,1,0,0,1,0,1,0,1
Session_ID_3287,No,17,0,0,0,0,2,2,0,9,0,1
Session_ID_3288,No,13,2,1,2,0,3,0,0,5,0,1
Session_ID_3289,Yes,23,4,2,5,1,3,0,0,8,2,1
Session_ID_3290,No,11,6,0,0,0,1,1,0,3,1,1
Session_ID_3291,No,2,0,0,2,0,0,0,0,0,0,1
Session_ID_3292,No,46,21,11,3,0,2,2,0,6,2,1
Session_ID_3293,No,2,0,0,1,0,0,1,0,0,0,1
Session_ID_3294,No,5,1,0,1,0,1,0,0,2,0,1
Session_ID_3295,No,11,2,0,1,1,1,1,1,2,0,1
Session_ID_3296,Yes,7,1,0,1,0,1,1,1,1,0,1
Session_ID_3297,No,4,1,0,0,0,1,0,0,2,0,1
Session_ID_3298,No,29,9,3,4,1,1,3,1,4,2,0
Session_ID_3299,No,12,2,0,2,0,0,1,0,5,0,1
Session_ID_3300,No,6,1,0,2,0,1,0,0,2,0,1
Session_ID_3301,No,13,4,0,2,1,1,0,1,3,1,0
Session_ID_3302,Yes,3,1,0,0,0,0,1,0,1,0,1
Session_ID_3303,Yes,6,1,0,1,0,1,1,0,2,0,1
Session_ID_3304,No,28,8,0,1,1,1,2,1,13,1,0
Session_ID_3305,No,1,0,0,1,0,0,0,0,0,0,1
Session_ID_3306,No,3,0,0,1,1,1,0,0,0,0,0
Session_ID_3307,Yes,6,3,0,1,0,0,0,0,2,1,1
Session_ID_3308,No,23,9,6,1,1,1,1,1,1,2,0
Session_ID_3309,Yes,9,1,2,1,0,2,1,0,1,0,1
Session_ID_3310,Yes,13,3,0,4,0,2,2,0,2,1,1
Session_ID_3311,No,10,2,1,0,0,2,1,0,4,0,1
Session_ID_3312,No,14,9,0,1,0,1,1,0,1,1,1
Session_ID_3313,Yes,4,1,0,0,0,0,1,0,1,0,1
Session_ID_3314,No,12,1,0,2,0,0,6,0,2,0,1
Session_ID_3315,No,16,0,0,3,0,3,2,0,4,0,1
Session_ID_3316,No,7,0,0,2,0,1,3,0,1,0,1
Session_ID_3317,No,10,1,1,3,0,0,3,0,2,0,1
Session_ID_3318,Yes,10,7,0,1,0,0,1,0,1,1,1
Session_ID_3319,No,23,2,0,2,1,2,0,0,4,0,0
Session_ID_3320,Yes,15,8,3,1,0,0,1,0,1,2,1
Session_ID_3321,No,13,5,0,0,0,1,4,0,0,1,1
Session_ID_3322,No,20,2,0,2,0,6,0,3,6,0,1
Session_ID_3323,No,12,2,0,1,1,4,3,0,1,0,0
Session_ID_3324,Yes,2,1,0,0,0,0,0,0,0,0,1
